,Unnamed: 0,Body,Label
30081,30081,"Subject: re : wednesday
 ronnie ,
 regarding the parking situation downtown
 the closest parking garage with visitor parking is the one at allens center .
 your agenda , to define
 - what the scope of the project is
 - what do you expect of the project - - in other words what are you trying to
 find out from the study , this will help define the scope
 - discuss a timeline
 - tools that we can use at enron
 - are there any projects at enron ( past or present ) that we can draw on or
 build on
 sounds good . do you all have the original scope vince wrote up ? although it
 is broad , its a good beginning for your scope . once you flesh - out the scope ,
 we ' ll see if any existing reports can be found that may be helpful .
 regarding industry research
 check out red herring and other online resources .
 see you later
 ken",0
30346,30346,"Subject: re : nom / actual vol for april 26 th
 we agree
 "" eileen ponton "" on 04 / 27 / 2001 11 : 11 : 15 am
 to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
 jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com
 cc :
 subject : nom / actual vol for april 26 th
 nom mcf mmbtu
 60 , 000 60 , 034 61 , 655
 btu = 1 . 027",0
23208,23208,"Subject: software license
 vince ( ii ) d - g is unable to provide effective technical support ; or ( iii )
 if d - g agrees to release it sooner .
 before i have our attorney add these things to the agreement , we need to
 discuss the escrow situation . vince mentioned that you had suggested that
 your attorney keep the software in escrow . is your attorney a u . s .
 attorney ? it seems like i may have recalled that way back in march you might
 have said you had a friend or relative that was an attorney . is that the
 same person ? does this attorney work for a large firm , small firm , or solo
 practitioner ? basically , if you could just provides some additional
 information about your attorney , i would appreciate it .
 we normally would use an escrow company to put the software in escrow . we
 have dealt with a company here in the u . s . called dsi technology . i will
 check into that pending your answer regarding your attorney .
 once we decide what we want to do regarding placing the software in escrow ,
 we will red - line the agreement to reflect such changes and e - mail it back to
 you for your review .
 i look forward to hearing from you .
 karla feldman
 enron corp .
 contract administration
 ( 713 ) 646 - 7554",0
31857,31857,"Subject: actual numbers of staff
 sorry about the delay i have been waiting for info from new york and germany .
 - - - - - - - - - - - - - - - - - - - - - - forwarded by fiona mcnaught / lon / ect on 06 / 04 / 2001
 17 : 52 - - - - - - - - - - - - - - - - - - - - - - - - - - -
 mike jordan
 04 / 04 / 2001 16 : 36
 to : fiona mcnaught / lon / ect @ ect
 cc : patti thompson / hou / ect @ ect
 subject : actual numbers of staff
 fiona
 sally beck would like some details on our middle office headcount - can you
 complete the following table of details and send to patti please
 power gas and credit risk ( including head of rm ) 36
 power gas and credit documentation ( including gcp ) 37
 power gas and credit settlements 19
 power gas and credit trade accounting 24
 nordic power 8
 metals london 80 ( ish )
 metals ny 21
 metals recycling germany 154
 cheers
 mike",0
30536,30536,"Subject: s 709101 - 04 / 03 / 01
 daren , bp invoiced hpl at $ 4 . 955 for the deal below , and sitara shows $ 4 . 95 . can you please verify the pricing ? thanks .",0
17168,17168,"Subject: re : key hr issues going forward
 all is under control :
 a - we ' ve set up a "" work - out "" group under cindy skinner and will be producing the stats and making sure we don ' t cop out .
 b - as above . several have gone across wholesale already . stats will show this and progress on others .
 c - fair to say we have total clarity of direction here now ! all memo ' s will be out by monday , cindy olson has sent an email to hr community ( re embargo on hpl staff ) and i believe mark h is drafting something for other otc ' s . fran and michele cash ( i also put another guy on this yesterday ) have all in hand .
 david
 david w delainey
 02 / 07 / 2001 04 : 39 pm
 to : john j lavorato / corp / enron , david oxley / hou / ect @ ect
 cc : mark frevert / na / enron @ enron , greg whalley / hou / ect @ ect , louise kitchen / hou / ect @ ect
 subject : key hr issues going forward
 a ) year end reviews - report needs generating like mid - year documenting business unit performance on review completion - david to john ;
 b ) work out or plan generation for the nim / issues employees - david to john ;
 c ) hpl transition issues - ongoing .
 officially transferred .
 regards
 delainey",0
30581,30581,"Subject: questions
 hi louise . a few questions / issues when you have a moment :
 1 . will netco need a copy of infinity for interest rate / fx trading and risk management ? i pitched the question to jeff golden . he thinks the bank will provide this function and the technology , but he wasn ' t 100 % sure .
 2 . we have a potential problem with visas . bob hillier is on an ll visa , and many of the development staff are on hlb ' s . once we get a letter from the new entity stating that these people have employment , the transfer process can begin , but it will take at least a week for ll and 2 - 3 weeks for hlb ( this is what i am told ) . if closing happens very quickly after the actual party is chosen , we are going to be squeezed . one solution may be to let all these people continue to work for enron until the visa transfer is complete . otherwise , we will have to send them home without salary or benefits in the meantime .
 3 . when you have a moment , i would like to talk to you about two ees people .
 thanks !
 - jay",0
18621,18621,"Subject: floor space planning - staff meeting item for monday
 sally plans to discuss floor space with greg whalley as early as monday of
 next week . i want to be sure that we do not shortchange ourselves on the
 number of spaces we need by floor . the origination group is very interested
 in occupying space on level 30 and the only way that can happen is if we
 relocate essential people closer to the power and gas commercial teams on 31
 and 32 .
 sally plans to confirm the number of spaces we need on each floor for energy
 operations in her staff meeting on monday . please be prepared to discuss
 your numbers at that time . i will bring a spreadsheet summarizing the
 information to the staff meeting .
 if you have any questions , please do not hesitate to call me . thank you in
 advance for your help .
 lisa cousino
 x 3 - 6343",0
24083,24083,"Subject: cal berkeley career fair
 recruiting season is quickly approaching and i wanted to go ahead and make
 everyone aware of the first event at cal berkely this fall . the cal berkeley
 career fair will take place on friday , september 8 th . we would like to take
 three representatives on campus to discuss the analyst program as well as the
 global technology track . travel arrangements would involve leaving on
 thursday evening , september 7 th , to recruit on campus all day friday . if you
 think that you may be available to help with this event , please click on the
 button below .
 we will discuss this and other events / dates on campus this fall during the
 team meeting on tuesday , august 29 th at 2 : 00 in 49 c 4 . at that time we will
 have sign - up sheets so that you can attend events that best fit in your
 schedule . i will also follow up with an e - mail similar to this so that
 everyone is able to express their date / event preferences .
 thanks so much for helping recruit at cal berkeley this fall . if you have
 any questions , please feel free to contact me at 3 - 3589 .
 ashley",0
28317,28317,"Subject: request submitted : access request for
 pinnamaneni . krishnarao @ enron . com
 you have received this email because the requester specified you as their vp .
 please click
 approval to review and act upon this request .
 request id : 000000000010552
 request create date : 12 / 18 / 00 8 : 53 : 23 am
 requested for : pinnamaneni . krishnarao @ enron . com
 resource name : vpn
 resource type : applications",0
29699,29699,"Subject: ocean star brown bag - may 17 th , 2001
 nesa / hea member ' s :
 attached is the offshore energy center brown bag flyer . the oec consists of
 the ocean star , a retired offshore jack - up rig and a museum in galveston ,
 tx . this brown bag also includes happy hour ! ! hope to see you there .
 date : may 17 th , 2001
 time : 11 : 30 am to 5 pm
 >
 please call me or tracy cummins at ( 713 ) 856 - 6525 with any questions .
 thanks ,
 lana moore
 director of education
 - oecol . doc",0
23295,23295,"Subject: western update 8 / 20 / 01
 market update
 a pair of new pacific northwest power plants is coming online this month . the klamath cogeneration project in klamath falls , oregon , will start feeding 486 mw of electricity to the region ' s power grid . an additional 270 mw are expected to come online this month from rathdrum power , a natural gas - fired plant near rathdrum , idaho . all told , nearly 1 , 240 new mw of power are expected to be buzzing through the region ' s grid by the end of the year , marking the first major steps toward erasing the northwest ' s estimated 3 , 000 mw power deficit .
 aluminum smelters ( dsi ' s )
 alcoa aluminum
 alcoa ' s intalco smelter are negotiating with individuals within bc hydro to serve as an alternate electricity seller . bc hydro individuals are kelly lail , manager of resourcement management , ray olegaard ( title unknown at this time ) ; and mike costello , president and chief operating officer of bc hydro .
 there is considerable interest by wall street analysts regarding this deal , which has implications on both the aluminum and electricity industries . this interest is making it more difficult than it ordinarily would be to get information on this target , but we will continue to research this .
 kaiser aluminum
 kaiser aluminum is still on the ' outs ' with bpa after having been the worst bidder in the load reduction agreement sweepstakes a few weeks ago . power prices will have to continue sliding into the low - to - mid $ 30 ' s before kaiser will be able to resume smelting operations . we are still under the belief that kaiser is bringing back employees to its smelters in an effort to realize ' shareholder value ' to affect potential m on the other hand , california claims that bc hydro was part of the scheme of market manipulation and $ 8 . 9 billion in overcharges by energy suppliers . it looks like the minister of energy , richard neufeld , and others are favoring a plan to work out a financing plan or a way to forgive california of the $ 290 million debt .
 recent estimates indicate that at current power generation levels , british columbia will be a net importer of electricity in 2007 . officials are looking to put together an extensive plan that will combine off - shore drilling , a streamlined bc hydro , and improved us - canadian natural gas and oil transmission pipelines with a look toward alleviating this growing need . under the bc liberal administration , alternative power sources such as wind power are unlikely to receive much attention - indeed , neufeld has already moved to downplay the cost - effectiveness of wind and solar power , a clear indication that fossil fuels will play a considerable role in the future of bc energy activities .
 bc hydro
 bc hydro has selected a new chairman and ceo , larry bell . upon taking the position , bell was immediately hit with a blizzard of criticism from the remnants of the ndp on the left . mr . bell is currently sweeping bc hydro with a mandate to deregulate segments of the business - at least two major areas of hydro operations are now looking like they will be farmed out to the private sector : information technology and transmission lines . our contacts have suggested that potential bidders for hydro ' s transmission system are beginning to put their bids together due to the rapidity with which bell is expected to move . it is likely that bell will look to maintain hydro ' s core business of power generation and keep powerex , the trading arm , of the organization .
 bpa
 spill - related issues
 bpa reservoirs are currently at 58 . 2 maf , far below the 100 maf that is typical for this time of year , but enough to meet current bpa load requirements . bonneville has not been aggressively spilling water for salmon this summer ; they anticipate their decision not to spill , coupled with load reduction agreements with dsi ' s , have put them on solid footing for this winter . however , we should not expect bpa to be moving to secure any new contractual agreements soon ( it is more likely that they want to get out of existing contracts ) .
 ed mosey , spokesman for bpa has said , "" we are in pretty good shape . we ' ll have enough water to meet our firm load requirements , but there won ' t be any surplus to sell . """,0
25765,25765,"Subject: fw : caps ready for enrj
 sorry i left you off the original distribution .
 pete
 - - - - - original message - - - - -
 from : davis , pete
 sent : tuesday , december 11 , 2001 7 : 22 am
 to : bishop , serena ; platter , phillip
 cc : poston , david ; amador , susan
 subject : caps ready for enrj
 caps was migrated this morning and is now ready for the new scid , "" enrj "" .
 please contact me immediately if any issues arise .
 pete
 713 - 853 - 3854 wk
 409 - 656 - 6219 cell",0
29560,29560,"Subject: re : ca for henwood engagement
 badri ,
 in the event dpc signs the contract , we would need to make it indian tax
 efficient . please suggest the structure / clauses / information required by which
 we need not pay withholding taxes . if you need more info on the scope of work
 contemplated you can talk to wade / neil / sandeep .
 regards
 mohan
 sandeep kohli
 01 / 22 / 2001 07 : 11 am
 to : wade cline / enron _ development @ enron _ development , mohan gurunath
 cc : stinson gibner @ ect , vince j kaminski @ ect , bruce
 lundstrom / enron _ development @ enron _ development , bonnie
 nelson / enron _ development @ enron _ development , lauren haggety
 subject : re : ca for henwood engagement
 wade / mohan ,
 please find below the last draft copy of the henwood consulting agreement .
 we need to sign this asap so as to not be in violation of ene policies .
 as you will see , the draft agreement is made out with enron in mind , even
 though we have left the company name blank in the agreement .
 mohan - last when we spoke ( friday ) , you were going to explore the tax
 aspects of having dpc be the signing company . please tell us if that works .
 separately , you and wade may need to consider how dpc lenders may look upon
 some of the information emerging from this study , and whether you want all of
 it in lender domain .
 based on the same you may want to decide whether this needs to be eipl , ene
 houston , or dpc . we could also have a version where ene houston is signing
 the contract on behalf of dpc .
 please let me know what you decide , and we will proceed accordingly . if you
 would like someone in eipl / dpc to be signing the contract , please let me
 know , who the signing authority is . i suspect , that even i could sign on
 behalf of dpc or ene ? ? if so , i will be in houston on wednesday , and sign
 at the time . if not , you can assign someone to sign .
 regards ,
 sandeep .
 - - - - - - - - - - - - - - - - - - - - - - forwarded by sandeep kohli / enron _ development on
 01 / 22 / 2001 06 : 59 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
 lauren hagerty
 01 / 20 / 2001 01 : 01 am
 to : bonnie nelson / enron _ development @ enron _ development
 cc : bruce lundstrom / enron _ development @ enron _ development , sandeep
 kohli / enron _ development @ enron _ development , stinson gibner / hou / ect @ ect , vince
 j kaminski / hou / ect @ ect
 subject : re : ca for henwood engagement
 i suspect that enron india llc would be the entity to use . however , is
 anyone from tax involved in this ? if not , we need to get someone in the
 loop .
 _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
 lauren hagerty
 enron india / ebs asia
 three allen center , room 2119
 houston , texas 77002
 phone : 713 - 646 - 6529
 fax : 713 - 646 - 7549
 bonnie nelson
 01 / 19 / 2001 11 : 54 am
 to : stinson gibner / hou / ect @ ect , bruce
 lundstrom / enron _ development @ enron _ development , lauren
 cc : vince j kaminski / hou / ect @ ect , sandeep
 subject : re : ca for henwood engagement
 stinson ,
 please find attached a revised version of the draft consulting agreement with
 henwood . fyi , i am attaching both a clean version and one marked toshow
 changes from the last draft i sent you . please let me know if you have any
 questions or comments on the agreement or the most recent changes .
 what is the status of henwood ? do you still want to engage them and what is
 the timeframe for their work ( the dates in the draft may need to be
 corrected ) .
 bruce and lauren : please advise on which enron entity should be the party to
 this consulting agreement .
 thanks , bonnie",0
30538,30538,"Subject: re :
 yes , would you like me to call you ?
 - - - - - original message - - - - -
 from : kitchen , louise
 sent : sat 12 / 8 / 2001 6 : 40 pm
 to : miller , don ( asset mktg )
 cc :
 subject : re :
 any time tomorrow morning possible ?
 - - - - - original message - - - - -
 from : miller , don ( asset mktg )
 sent : saturday , december 08 , 2001 3 : 06 pm
 to : kitchen , louise
 subject :
 louise ,
 i have a draft org . chart and would like to have you review it this weekend , if possible . please give me a shout and i will run the charts by your house .
 713 - 529 - 6280
 don",0
30774,30774,"Subject: re : trademarks for newco
 after conversations with kal shah and greg piper , here is where we stand on the trade marks and domain names .
 a . ownership of the following to be transferred to newco :
 1 . putting the energy into e - comerce
 2 . one stop energy shop
 3 . pricedesk
 4 . pricedesk . com
 5 . retaildesk
 6 . retaildesk . com
 7 . trading innovation
 note that there are trademark applications pending for 2 and 7 above , and 3 - 6 above are registered by enron europe . the sellers will agree to convey whatever rights they have in marks 2 - 7 above to newco but cannot guarantee that newco will ultimately own the marks .
 b . enrononline : seller will grant newco a limited license to use the enrononline trade mark and logo for a period running 6 months from the date of closing solely for the purpose of marketing the new site as a platform for wholesale gas and power trading in north america .
 c . enrononline . com / net / org : seller will agree to redirect from eol to newco for 60 days after newco site is up and running ( with a link back to eol at the newco site ) and for 120 days thereafter will provide a link on the eol site to the newco site .
 d . enbank : kal proposed that newco own this mark , but greg would prefer that the estate retain this mark .
 i will leave it to tim and greg to discuss this proposal from their end and then contact kal and / or dave forster to discuss . after you all have reached resolution , i would appreciate if both greg and kal could contact roger ross of weil gotshall ( 713 / 546 - 5018 or roger . ross @ weil . com ) directly to confirm the final disposition of marks and names .
 please let roger know who should receive drafts of the license agreements relating to b and c above .
 please do not hesitate to call me at * 36121 with any questions or comments .
 leslie
 - - - - - original message - - - - -
 from : shah , kal
 sent : wednesday , december 12 , 2001 10 : 05 am
 to : hansen , leslie
 subject : fw : trademarks for newco
 leslie - - i have spoken to dave forster and we would like to update our request from yesterday as follows . pls . forward this to nancy raber as well .
 the ownership of the following mark should be transferred to newco . :
 1 . putting the energy into e - commerce : current tagline for enrononline
 a one year usage license should be obtained for the following marks / domain names :
 1 . enrononline : global commodities trading platform
 2 . enrononline . com / net / org : global commodities trading platform
 3 . enbank : virtual gas storage auction product in enron europe
 if possible , the ownership of following marks / domain names should be transferred to newco . if it is too complicated / costly , you can leave this out .
 1 . electricitydesk
 2 . electricitydesk . com
 3 . energydesk
 4 . energydesk . com
 5 . gasdesk
 6 . gasdesk . com
 7 . gendesk
 8 . gendesk . com
 9 . one stop energy shop
 10 . pricedesk
 11 . pricedesk . com
 12 . retaildesk
 13 . retaildesk . com
 14 . trading innovation
 - - - - - original message - - - - -
 from : shah , kal
 sent : tuesday , december 11 , 2001 8 : 38 pm
 to : nancy . raber @ weil . com
 cc : hansen , leslie ; forster , david ; jafry , rahil
 subject : fw : trademarks for newco
 nancy - - as per our conversation this evening , i am attaching the e - mail i had sent to leslie hansen . i will contact leslie in the morning and determine what marks / domain names enron will allow for inclusion in the deal . i agree that if the new company is going to have a different name , it should be sufficient if enron kept the enrononline marks / domain names , but allowed their use for certain period of time to the new company . i also acknowledge your concern that granting use of the marks may be more complicated if they are owned by enron europe given that it ' s a separate entity . we will need to work out this issue depending on which entity owns the marks . i will work with leslie to research this tomorrow .
 with regard to the "" nice to have "" trademarks in the second list below , i know that most of the domain names are owned by enron europe , not enron corp . i will research to see which entity owns the trademarks on them . if the trademarks are owned by enron europe as well , we may forgo including them in the deal for now .
 please hold off any offers for trademarks / domain names your deal papers until i call to confirm our final position . i plan to speak to leslie and dave forster ( head of enrononline ) in the morning . thanks .
 kal shah
 director
 enrononline marketing
 713 853 9354
 cel : 713 851 5169
 - - - - - original message - - - - -
 from : shah , kal
 sent : tue 12 / 11 / 2001 3 : 08 pm
 to : hansen , leslie
 cc : forster , david ; palmer , mark a . ( pr ) ; jafry , rahil
 subject : trademarks for newco
 leslie - - from your list , here are the trademarks / domain names that newco would like to keep for wholesale gas / power activities :
 currently used by enron in commerce :
 1 . enrononline : global commodities trading platform
 2 . enrononline . com / net / org : global commodities trading platform
 3 . putting the energy into e - commerce : current tagline for enrononline
 4 . puts the energy into e - commerce : old tagline for enrononline . may be still used on some old marketing materials
 5 . enbank : was used by enron europe for virtual gas storage auction
 currently not used , but would like to keep for future use :
 1 . electricitydesk
 2 . electricitydesk . com
 3 . energydesk
 4 . energydesk . com
 5 . gasdesk
 6 . gasdesk . com
 7 . gendesk
 8 . gendesk . com
 9 . one stop energy shop
 10 . pricedesk
 11 . pricedesk . com
 12 . retaildesk
 13 . retaildesk . com
 14 . trading innovation
 i will be happy to meet to discuss these further . pls . call me at x 39354 or my cel at 713 851 5169 .
 kal shah
 enrononline marketing",0
28264,28264,"Subject: just for fun
 - atto 0136 . gif",0
26889,26889,"Subject: re : just so you know
 i ' ll look into it .
 - - - - - original message - - - - -
 from : kitchen , louise
 sent : monday , october 22 , 2001 9 : 29 am
 to : richter , brad
 subject : just so you know
 john arnold asked me this morning about individuals on eol . apparently , . john was told that i had a problem with this . i haven ' t had a conversation on this since 1999 , . at that time i sidelined the issue as it was complex , bearing in mind everything else that was going on . i would suggest you and mark address tis together .
 i have no idea who told john this as i haven ' t had a dizcussion on this issue since 1999 .
 louise
 - - - - - - - - - - - - - - - - - - - - - - - - - -
 sent from my blackberry wireless handheld",0
23640,23640,"Subject: fw : commercialization of back office competitor - aquilla
 fyi . aquilla ' s plan is described below .
 i talked with martin chavez at kiodex and he confirmed as well .
 i think the bigger issue is that other enterprises are starting to try to build businesses around their systems and operations . i think we have a good head start with commoditylogic and kiodex but we have to run even faster now .
 gp
 - - - - - original message - - - - -
 from : richter , brad
 sent : wednesday , august 29 , 2001 10 : 25 am
 to : piper , greg
 subject : fw : commercialization of back office competitor
 fyi
 - - - - - original message - - - - -
 from : pacheco , leonardo
 sent : wednesday , august 29 , 2001 9 : 21 am
 to : richter , brad
 subject : re : commercialization of back office competitor
 brad ,
 you are right , aquila ' s riskl 80 is similar to kiodex ' s offering . it is a web - based reporting and valuation tool ( no software downloads are needed ) . the difference is that riskl 80 focuses on reporting and valuation . in other words , riskl 80 does not offer pricing calculators as does kiodex ' s . it seems to me that kiodex ' s risk workbench is a more robust solution because it provides decision tools to price opportunities before transacting while riskl 80 is "" after the fact "" reporting and transacting . it looks to me that when commodity logic launches its risk valuation modules it will become more of a direct competitor to riskl 80 .
 in its initial phase , riskl 80 is offering services to the gas market only . soon , they will offer the tools for the power markets .
 riskl 80 ' s products :
 otc trade preview - details of transactions as entered into system
 daily / monthly futures and forwards reports - position exposures and daily pal ' s based on mark - to - market accounting
 options valuation report - measures exposures due to options plus volatility calculations ( i . e . greeks )
 daily / monthly total position summary - total picture of risk exposure in the portfolio
 riskl 80 ' s target market :
 similar to commodity logic ' s market . they will target medium to small shops that do not have the technology , staff , or resources to run sophisticated reporting and valuation in - house .
 let me know if you have any questions .
 leonardo
 - - - - - original message - - - - -
 from : richter , brad
 sent : tuesday , august 28 , 2001 3 : 45 pm
 to : pacheco , leonardo
 subject : fw : commercialization of back office competitor
 see below . could you take 10 minutes and go to the riskl 80 site and give me a brief download on what they ' re offering ? it seems like a "" kiodex - lite "" product ( talk to brandon is you don ' t know kiodex ) but i want to make sure we ' re not in the same space .
 thanks ,
 brad
 - - - - - original message - - - - -
 from : piper , greg
 sent : tuesday , august 28 , 2001 3 : 10 pm
 to : richter , brad ; webb , jay ; gros , thomas d . ; beck , sally ; pickering , mark
 subject : fw : commercialization of back office competitor
 your opinions on this ?
 gp
 - - - - - original message - - - - -
 from : kitchen , louise
 sent : tuesday , august 28 , 2001 3 : 09 pm
 to : piper , greg ; whalley , greg ; beck , sally
 subject : commercialization of back office competitor
 monday august 27 , 10 : 58 am eastern time
 press release
 source : aquila , inc .
 aquila launches cost - effective energy risk management service
 kansas city , mo . - - ( business wire ) - - aug . 27 , 2001 - - aquila , inc . ( nyse : ila - news ) , one of the largest north american wholesalers of natural gas and electricity and risk management organizations , today launched riskl 80 ( sm ) , a product that provides clients with full - service management of their commodity transactions , delivered to them daily , weekly or monthly via the web .
 riskl 80 will be marketed to utilities , municipalities , energy aggregators and small energy marketers , as well as large industrial firms . these clients typically are low - volume traders that use spreadsheets to manage their energy transactions . the product was designed to meet the deal capture and portfolio valuation needs of clients who do not wish to purchase or build an expensive , enterprise - wide risk management software system .
 using a password - protected web - interface , clients send aquila their transactions or trades , which are then processed through the company ' s proprietary system . the client then receives daily , weekly or monthly risk analysis and deal pricing reports .
 ` ` what we are doing is making it possible for these clients to have access to a highly sophisticated trading organization , its skills and most important , its collective knowledge , ' ' said jennifer fisher , aquila vice president and head of the radius group .
 aquila ' s radius group jointly developed riskl 80 with sungard trading and risk systems , a leading energy risk management software firm . a key component of the riskl 80 package is its use of sungard ' s epsilon software for risk analysis and client reporting .
 riskl 80 will initially handle only natural gas transactions . power transaction capabilities will be added in the near future . data available to clients includes detailed portfolio valuation , evening over - the - counter trade previews , mark - to - market income reports , total position reports as well as forward curves , deal capture and value - at - risk calculations . additional information is available at www . aquila . com , or www . riskl 80 . com
 based in kansas city , aquila is one of the top wholesalers of electricity and natural gas in north america and is an innovative provider of risk management products and services . the company also owns and controls a diverse portfolio of merchant assets , including power plants , gas storage , pipeline , and processing facilities , and other complementary merchant infrastructure facilities . outside north america , aquila provides wholesale energy services in the united kingdom , scandinavia and germany . aquila is 80 percent owned by utilicorp united ( nyse : ucu - news ) , a multinational energy company based in kansas city with more than 4 million customers . it operates in the united states , canada , new zealand and australia .
 louise kitchen
 chief operating officer
 enron americas
 tel : 713 853 3488
 fax : 713 646 2308",0
19999,19999,"Subject: memo and presentation from brian redmond
 please see the attached :",0
25271,25271,"Subject: meter # 9658
 as requested by kcs resources , the volume on deal # 125822 has been revised
 from 10 , 494 to 8 , 600 / d effective 11 / 1 / 00 .
 bob",0
21681,21681,"Subject: oasis contract imbalance update
 . . . . this just in . . . .
 here are our updated imbalances per contract & total :
 historical current mth cumul .
 201 k : ( 12 . 807 ) ( 8 . 181 ) ( 20 . 988 )
 202 k : ( 13 . 951 ) 7 . 879 ( 6 . 072 )
 203 k : ( 6 . 152 ) ( 267 ) ( 6 . 419 )
 204 k : 27 . 392 ( 6 . 306 ) 21 . 088
 total : ( 5 . 516 ) ( 6 . 875 ) ( 12 . 391 )
 due oasis",0
24159,24159,"Subject: re : chapter
 dear vince ,
 that ' s fine - i didn ' t know if yours had changed as grant ' s did - i have
 your earlier part and that has already been type set .
 best regards .
 chris .
 - - - - - original message - - - - -
 from : "" vince j kaminski ""
 to : "" chris strickland ""
 cc : "" vince j kaminski ""
 sent : tuesday , august 29 , 2000 5 : 18 am
 subject : re : chapter
 >
 >
 > chris ,
 >
 > my part has not changed for some time ( since early july ) .
 >
 > i sent the last vintage of corrections to you when i was in sydney .
 > you can send the version you consider final to us just to double check .
 >
 > i took the liberty of sending our chapter to darrell duffie and he liked
 it .
 > what is more important he did not find any error .
 >
 >
 > i shell send you my comments on the article for robin in a day or so .
 >
 > vince
 >
 >
 >
 >
 >
 >
 > "" chris strickland "" on 08 / 28 / 2000 02 : 55 : 31 pm
 >
 > please respond to "" chris strickland ""
 >
 > to : ,
 > cc :
 > subject : chapter
 >
 >
 >
 > hi vince ,
 >
 > how are things with you ? well i hope . do you have the latest version of
 your
 > part of chapter 3 ? ( i think grant has sent thru a seperate , updated
 version to
 > you , which has been typeset ) . everything else has been tied up and we
 will go
 > with the version we have , unless we hear otherwise .
 >
 > many thanks and best regards .
 >
 > chris .
 >
 >
 >
 >
 >
 >
 >
 >",0
31639,31639,"Subject: pa and eta topics
 a conference call has been scheduled for monday , january 7 th for 10 : 30 am to
 discuss the pa and eta topics with enron .
 below is the information for the conference call :
 toll free number : 888 - 780 - 9655
 passcode : eta
 leader : richard stuckey
 confirm : 656118
 any questions , contact debra kimmel at 212 - 723 - 9472
 thanks ,
 debra",0
20206,20206,"Subject: re : unify / sitara enhancements
 please add being able to set up multiple deals for the same
 contract / meter / time period but with different rates . thanks , mary
 michael eiben
 05 / 01 / 2000 10 : 17 am
 to : pat clynes / corp / enron @ enron , mary m smith / hou / ect @ ect , lisa
 csikos / hou / ect @ ect , rita wynne / hou / ect @ ect , daren j farmer / hou / ect @ ect , lauri
 a allen / hou / ect @ ect
 cc : steve venturatos / hou / ect @ ect
 subject : unify / sitara enhancements
 i am compiling a list of unify enhancements related to texas operations for
 brenda . please provide me your lists by end of day today . i am looking for
 enhancements that are specific to texas . if you have any questions , please
 call me @ 36373 . the major ones that i have are : the transport contracting
 process , processing hourly transactions , enhancing the shipper imbalance
 worksheet , multiple service classes on the same contract , consolidated ua 4
 tracking , and any enhancements occuring from project torque .
 thanks , mve
 - - - - - - - - - - - - - - - - - - - - - - forwarded by michael eiben / hou / ect on 05 / 01 / 2000 09 : 21
 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
 enron north america corp .
 from : brenda f herod 04 / 25 / 2000 12 : 05 pm
 to : steve venturatos / hou / ect @ ect , michael eiben / hou / ect @ ect
 cc :
 subject : unify / sitara enhancements
 please schedule a meeting with me to review the enhancements lising - the
 prioritizations and status . i am interested in understanding the listing of
 enhancements , the benefits of the enhancements , what is required of both user
 and it resources to complete the enhancements , who the resources are and the
 status of completion . it should cover all systems - sitara , unify ( mops ,
 volume management and settlements ) and pops . please include anyone else
 ( management team , it , etc . ) who is necessary to ensure thorough explanations .",0
18492,18492,"Subject: re : allegheny energy 1935 act filing
 the short news is that things are fine with application .
 i spoke with anthony wilson of allegheny who ' s been working with the sec staff to get the order issued . he expects to have the order either today or early next week .
 starting monday , you can reach me at joanne . rutkowski @ bakerbotts . com
 i ' ll be back to you asap with other contact info .
 best
 joanne",0
